Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/0.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 6)\par{ENDL}2) (1, 5)\par{ENDL}3) (0, 4)\par{ENDL}4) (1, 4)\par{ENDL}5) (2, 3)\par{ENDL}6) (2, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 3 4
Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/76.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 6)\par{ENDL}2) (3, 4)\par{ENDL}3) (2, 3)\par{ENDL}4) (2, 5)\par{ENDL}5) (1, 4)\par{ENDL}6) (1, 3)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 6

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/77.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 3)\par{ENDL}2) (0, 3)\par{ENDL}3) (3, 5)\par{ENDL}4) (0, 6)\par{ENDL}5) (2, 6)\par{ENDL}6) (1, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 3 5 6

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/78.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (2, 5)\par{ENDL}2) (2, 4)\par{ENDL}3) (0, 4)\par{ENDL}4) (1, 4)\par{ENDL}5) (4, 6)\par{ENDL}6) (3, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 3 4 5 6

Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/79.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 4)\par{ENDL}2) (1, 4)\par{ENDL}3) (0, 3)\par{ENDL}4) (2, 4)\par{ENDL}5) (0, 4)\par{ENDL}6) (0, 1)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 6

Для графа на рисунку з вершини 6 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/80.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 5)\par{ENDL}2) (0, 1)\par{ENDL}3) (0, 2)\par{ENDL}4) (1, 6)\par{ENDL}5) (2, 4)\par{ENDL}6) (5, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 4 5

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/81.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 6)\par{ENDL}2) (2, 6)\par{ENDL}3) (2, 5)\par{ENDL}4) (2, 4)\par{ENDL}5) (0, 1)\par{ENDL}6) (0, 5)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5 6

Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/82.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 5)\par{ENDL}2) (1, 2)\par{ENDL}3) (1, 4)\par{ENDL}4) (2, 3)\par{ENDL}5) (2, 4)\par{ENDL}6) (3, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3

Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/83.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 5)\par{ENDL}2) (2, 3)\par{ENDL}3) (3, 4)\par{ENDL}4) (4, 6)\par{ENDL}5) (1, 6)\par{ENDL}6) (0, 1)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/84.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (2, 4)\par{ENDL}2) (1, 3)\par{ENDL}3) (2, 6)\par{ENDL}4) (0, 1)\par{ENDL}5) (1, 4)\par{ENDL}6) (3, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 4 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/85.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 5)\par{ENDL}2) (2, 6)\par{ENDL}3) (0, 5)\par{ENDL}4) (1, 4)\par{ENDL}5) (1, 5)\par{ENDL}6) (0, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/86.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 4)\par{ENDL}2) (1, 5)\par{ENDL}3) (0, 3)\par{ENDL}4) (4, 5)\par{ENDL}5) (3, 5)\par{ENDL}6) (0, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 5

Для графа на рисунку з вершини 6 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/87.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 3)\par{ENDL}2) (3, 4)\par{ENDL}3) (1, 6)\par{ENDL}4) (2, 5)\par{ENDL}5) (0, 6)\par{ENDL}6) (1, 5)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/88.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (2, 4)\par{ENDL}2) (0, 4)\par{ENDL}3) (1, 3)\par{ENDL}4) (3, 4)\par{ENDL}5) (1, 6)\par{ENDL}6) (0, 1)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 3 6

Для графа на рисунку з вершини 6 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/89.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 5)\par{ENDL}2) (1, 3)\par{ENDL}3) (5, 6)\par{ENDL}4) (2, 3)\par{ENDL}5) (1, 4)\par{ENDL}6) (0, 3)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 4 5

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/90.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (2, 3)\par{ENDL}2) (0, 1)\par{ENDL}3) (2, 6)\par{ENDL}4) (3, 5)\par{ENDL}5) (1, 6)\par{ENDL}6) (3, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 3 6

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/91.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 6)\par{ENDL}2) (0, 2)\par{ENDL}3) (1, 3)\par{ENDL}4) (0, 6)\par{ENDL}5) (2, 6)\par{ENDL}6) (4, 5)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/92.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 4)\par{ENDL}2) (1, 3)\par{ENDL}3) (0, 1)\par{ENDL}4) (1, 5)\par{ENDL}5) (2, 5)\par{ENDL}6) (2, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 4 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/93.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 2)\par{ENDL}2) (1, 3)\par{ENDL}3) (4, 5)\par{ENDL}4) (1, 4)\par{ENDL}5) (5, 6)\par{ENDL}6) (0, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/94.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 5)\par{ENDL}2) (1, 5)\par{ENDL}3) (1, 4)\par{ENDL}4) (1, 2)\par{ENDL}5) (5, 6)\par{ENDL}6) (3, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 4

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/95.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 6)\par{ENDL}2) (2, 6)\par{ENDL}3) (0, 2)\par{ENDL}4) (1, 5)\par{ENDL}5) (1, 2)\par{ENDL}6) (3, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 3 4 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/96.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 4)\par{ENDL}2) (0, 4)\par{ENDL}3) (0, 2)\par{ENDL}4) (0, 1)\par{ENDL}5) (2, 5)\par{ENDL}6) (1, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5 6

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/97.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 5)\par{ENDL}2) (4, 6)\par{ENDL}3) (2, 6)\par{ENDL}4) (1, 4)\par{ENDL}5) (0, 5)\par{ENDL}6) (3, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:4 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/98.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (2, 6)\par{ENDL}2) (4, 6)\par{ENDL}3) (0, 6)\par{ENDL}4) (1, 6)\par{ENDL}5) (0, 5)\par{ENDL}6) (0, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 4 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/99.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 4)\par{ENDL}2) (2, 4)\par{ENDL}3) (0, 5)\par{ENDL}4) (2, 6)\par{ENDL}5) (1, 6)\par{ENDL}6) (2, 3)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 5 6

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/100.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 2)\par{ENDL}2) (0, 6)\par{ENDL}3) (1, 6)\par{ENDL}4) (0, 3)\par{ENDL}5) (0, 5)\par{ENDL}6) (0, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 3 5 6

Для графа на рисунку з вершини 0 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/101.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 5)\par{ENDL}2) (1, 6)\par{ENDL}3) (0, 1)\par{ENDL}4) (0, 2)\par{ENDL}5) (5, 6)\par{ENDL}6) (1, 5)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/102.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (5, 6)\par{ENDL}2) (0, 3)\par{ENDL}3) (3, 5)\par{ENDL}4) (0, 5)\par{ENDL}5) (0, 6)\par{ENDL}6) (0, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/103.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 3)\par{ENDL}2) (1, 2)\par{ENDL}3) (5, 6)\par{ENDL}4) (0, 4)\par{ENDL}5) (1, 5)\par{ENDL}6) (1, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3 4 5

Для графа на рисунку з вершини 5 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/104.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 1)\par{ENDL}2) (1, 3)\par{ENDL}3) (3, 5)\par{ENDL}4) (1, 2)\par{ENDL}5) (0, 3)\par{ENDL}6) (4, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 5 6

Для графа на рисунку з вершини 2 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/105.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 5)\par{ENDL}2) (2, 6)\par{ENDL}3) (4, 5)\par{ENDL}4) (3, 6)\par{ENDL}5) (2, 5)\par{ENDL}6) (0, 5)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 3 4

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/106.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (3, 5)\par{ENDL}2) (4, 5)\par{ENDL}3) (1, 4)\par{ENDL}4) (1, 5)\par{ENDL}5) (2, 5)\par{ENDL}6) (4, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 3

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/107.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 6)\par{ENDL}2) (3, 4)\par{ENDL}3) (2, 6)\par{ENDL}4) (3, 5)\par{ENDL}5) (1, 4)\par{ENDL}6) (0, 3)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 4 5 6

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/108.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 5)\par{ENDL}2) (0, 5)\par{ENDL}3) (0, 6)\par{ENDL}4) (0, 2)\par{ENDL}5) (0, 1)\par{ENDL}6) (2, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:3 5

Для графа на рисунку з вершини 4 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/109.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (1, 5)\par{ENDL}2) (0, 4)\par{ENDL}3) (0, 3)\par{ENDL}4) (1, 3)\par{ENDL}5) (1, 2)\par{ENDL}6) (0, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5 6

Для графа на рисунку з вершини 1 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/110.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 5)\par{ENDL}2) (1, 3)\par{ENDL}3) (3, 4)\par{ENDL}4) (2, 3)\par{ENDL}5) (0, 3)\par{ENDL}6) (2, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 4 5

Для графа на рисунку з вершини 0 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/111.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 6)\par{ENDL}2) (4, 5)\par{ENDL}3) (0, 1)\par{ENDL}4) (3, 5)\par{ENDL}5) (2, 3)\par{ENDL}6) (1, 2)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:2 3 4 5 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/112.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (0, 3)\par{ENDL}2) (0, 5)\par{ENDL}3) (1, 2)\par{ENDL}4) (2, 6)\par{ENDL}5) (2, 4)\par{ENDL}6) (0, 4)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 3 4 5 6

Для графа на рисунку з вершини 3 запущено алгоритм пошуку в глибину, що будує кістякове дерево. Списки суміжності вершин переглядаються алгоритмом за зростанням міток вершин.\par{ENDL}\begin{center}{ENDL}{TAB}\adjustimage{max size={0.9\linewidth}{0.9\paperheight}}{ENDL}{TAB}{../10/Traversals/113.png}{ENDL}\end{center}{ENDL}\par Які з наведених ребер входять до складу отриманого кістякового дерева?\par{ENDL}1) (4, 6)\par{ENDL}2) (0, 4)\par{ENDL}3) (3, 5)\par{ENDL}4) (1, 4)\par{ENDL}5) (4, 5)\par{ENDL}6) (3, 6)\par{ENDL}{\vskip 15pt} У формі вибрати номери відповідних ребер.\par{ENDL}%answer:1 2 4 5

